YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,AgeUNK,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,AgeUNK,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,AgeUNK,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,AgeUNK,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,AgeUNK,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age80+,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age80+,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age80+,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age80+,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age80+,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age80+,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age80+,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age70_79,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age70_79,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age70_79,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age70_79,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age70_79,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age70_79,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age70_79,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age60_69,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age60_69,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age60_69,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age60_69,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age60_69,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age60_69,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age60_69,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age60_69,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age50_59,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age50_59,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age50_59,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age50_59,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age50_59,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age50_59,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age50_59,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age50_59,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age5_9,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age5_9,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age5_9,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age5_9,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age5_9,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age5_9,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age5_9,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age5_9,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age5_9,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age25_49,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age25_49,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age25_49,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age25_49,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age25_49,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age25_49,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age25_49,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age25_49,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age18_24,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age18_24,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age18_24,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age18_24,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age18_24,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age18_24,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age18_24,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age18_24,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age15_17,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age15_17,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age15_17,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age15_17,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age15_17,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age15_17,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age15_17,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age15_17,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age15_17,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age10_14,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age10_14,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age10_14,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age10_14,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age10_14,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age10_14,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age10_14,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age10_14,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age10_14,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age0_4,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age0_4,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age0_4,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age0_4,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age0_4,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age0_4,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age0_4,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age0_4,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age0_4,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age<18,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age<18,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age<18,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age<18,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age<18,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age<18,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age<18,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age<18,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C2,Age<18,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,ALL,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,ALL,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,ALL,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,ALL,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,ALL,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,ALL,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,ALL,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,ALL,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,AgeUNK,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,AgeUNK,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,AgeUNK,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,AgeUNK,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,AgeUNK,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,AgeUNK,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,AgeUNK,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,AgeUNK,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,AgeUNK,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age80+,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age80+,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age80+,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age80+,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age80+,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age80+,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age80+,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age80+,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age70_79,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age70_79,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age70_79,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age70_79,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age70_79,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age70_79,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age70_79,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age70_79,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age70_79,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age60_69,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age60_69,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age60_69,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age60_69,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age60_69,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age60_69,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age60_69,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age60_69,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age50_59,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age50_59,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age50_59,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age50_59,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age50_59,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age50_59,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age50_59,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age50_59,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age5_9,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age5_9,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age5_9,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age5_9,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age5_9,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age5_9,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age5_9,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age5_9,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age5_9,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age25_49,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age25_49,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age25_49,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age25_49,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age25_49,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age25_49,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age25_49,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age25_49,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age18_24,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age18_24,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age18_24,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age18_24,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age18_24,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age18_24,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age18_24,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age18_24,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age15_17,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age15_17,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age15_17,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age15_17,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age15_17,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age15_17,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age15_17,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age15_17,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age15_17,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age10_14,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age10_14,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age10_14,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age10_14,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age10_14,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age10_14,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age10_14,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age10_14,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age10_14,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age0_4,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age0_4,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age0_4,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age0_4,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age0_4,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age0_4,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age0_4,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age0_4,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age0_4,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age<18,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age<18,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age<18,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age<18,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age<18,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age<18,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age<18,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age<18,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C1,Age<18,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C,AgeUNK,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C,AgeUNK,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C,AgeUNK,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C,AgeUNK,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C,AgeUNK,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C,AgeUNK,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C,AgeUNK,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C,AgeUNK,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1C,AgeUNK,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,ALL,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,ALL,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,ALL,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,ALL,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,ALL,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,ALL,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,AgeUNK,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,AgeUNK,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,AgeUNK,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,AgeUNK,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,AgeUNK,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,AgeUNK,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,AgeUNK,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,AgeUNK,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,AgeUNK,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age80+,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age80+,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age80+,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age80+,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age80+,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age80+,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age80+,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age80+,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age70_79,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age70_79,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age70_79,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age70_79,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age70_79,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age70_79,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age70_79,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age60_69,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age60_69,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age60_69,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age60_69,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age60_69,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age60_69,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age60_69,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age50_59,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age50_59,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age50_59,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age50_59,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age50_59,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age50_59,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age50_59,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age50_59,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age5_9,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age5_9,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age5_9,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age5_9,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age5_9,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age5_9,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age5_9,COMBA.1,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age5_9,COM,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age5_9,AZ,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age25_49,VLA,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age25_49,UNK,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age25_49,NVXD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age25_49,MOD,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age25_49,JANSS,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age25_49,COMBA.4-5,5525292
2020-W53,FI,,,,0,,0,0,0,0,0,0,0,FI1B1,Age25_49,COMBA.1,5525292
