DATAFLOW,LAST UPDATE,freq,unit,tra_meas,rep_airp,schedule,tra_cov,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIKF,TOT,TOTAL,2022-10,596457,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIKF,TOT,TOTAL,2022-11,441731,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIKF,TOT,TOTAL,2022-12,432134,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIKF,TOT,TOTAL,2023-01,401976,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIKF,TOT,TOTAL,2023-02,408304,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIKF,TOT,TOTAL,2023-03,489000,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIKF,TOT,TOTAL,2023-04,543280,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIKF,TOT,TOTAL,2023-05,643582,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIKF,TOT,TOTAL,2023-06,861409,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIKF,TOT,TOTAL,2023-07,979968,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIKF,TOT,TOTAL,2023-08,939799,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIKF,TOT,TOTAL,2023-09,748006,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2019-01,23257,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2019-02,24231,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2019-03,27005,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2019-04,25719,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2019-05,30243,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2019-06,31372,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2019-07,35091,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2019-08,36930,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2019-09,30972,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2019-10,28753,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2019-11,25373,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2019-12,21435,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2020-01,20063,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2020-02,21354,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2020-03,13388,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2020-04,2835,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2020-05,7252,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2020-06,15671,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2020-07,19579,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2020-08,16229,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2020-09,15152,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2020-10,8346,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2020-11,7424,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2020-12,12003,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2021-01,13451,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2021-02,16357,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2021-03,19053,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2021-04,15070,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2021-05,22626,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2021-06,27726,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2021-07,31374,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2021-08,29841,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2021-09,26891,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2021-10,30275,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2021-11,22795,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2021-12,22221,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2022-01,14406,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2022-02,18822,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2022-03,26642,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2022-04,26673,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2022-05,31504,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2022-06,31004,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2022-07,33502,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2022-08,37441,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2022-09,31414,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2022-10,30033,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2022-11,26561,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2022-12,23448,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2023-01,21639,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2023-02,22123,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2023-03,28788,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2023-04,25891,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2023-05,26975,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2023-06,30637,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2023-07,33123,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2023-08,40076,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIRK,TOT,TOTAL,2023-09,29765,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIVM,TOT,TOTAL,2020-01,991,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIVM,TOT,TOTAL,2020-02,715,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIVM,TOT,TOTAL,2020-03,341,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIVM,TOT,TOTAL,2020-04,83,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIVM,TOT,TOTAL,2020-05,115,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIVM,TOT,TOTAL,2020-06,319,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIVM,TOT,TOTAL,2020-07,610,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIVM,TOT,TOTAL,2020-08,309,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIVM,TOT,TOTAL,2020-09,86,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIVM,TOT,TOTAL,2020-10,64,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IS_BIVM,TOT,TOTAL,2020-12,55,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2019-01,5397,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2019-02,5820,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2019-03,5963,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2019-04,17046,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2019-05,18155,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2019-06,20478,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2019-07,20540,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2019-08,21221,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2019-09,18350,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2019-10,17105,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2019-11,10562,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2019-12,10869,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2020-01,10808,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2020-02,8265,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2020-03,1331,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2020-04,0,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2020-05,0,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2020-07,3966,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2020-08,6497,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2020-09,7114,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2020-10,7928,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2020-11,3302,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2020-12,4798,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2021-01,3084,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2021-02,395,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2021-03,382,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2021-04,383,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2021-05,4324,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2021-06,9261,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2021-07,12509,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2021-08,16122,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2021-09,13219,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2021-10,13739,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2021-11,11660,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2021-12,11925,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2022-01,7611,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2022-02,9837,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2022-03,12035,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2022-04,18307,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2022-05,17691,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2022-06,18552,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2022-07,18754,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2022-08,18346,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2022-09,14686,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2022-10,15807,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2022-11,9856,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2022-12,11897,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2023-01,12552,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2023-02,10941,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2023-03,12659,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2023-04,23155,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2023-05,25582,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2023-06,24216,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBC,TOT,TOTAL,2023-07,23448,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2019-01,338069,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2019-02,322366,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2019-03,382667,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2019-04,447293,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2019-05,503329,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2019-06,528218,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2019-07,596875,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2019-08,601065,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2019-09,559018,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2019-10,507476,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2019-11,397430,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2019-12,390235,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2020-01,361415,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2020-02,324950,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2020-03,59338,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2020-04,1939,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2020-05,2830,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2020-06,34991,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2020-07,174083,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2020-08,248528,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2020-09,225213,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2020-10,181101,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2020-11,42950,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2020-12,55168,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2021-01,41259,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2021-02,32226,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2021-03,38925,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2021-04,78063,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2021-05,133863,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2021-06,248930,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2021-07,483392,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2021-08,536831,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2021-09,484831,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2021-10,466564,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2021-11,389184,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2021-12,371908,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2022-01,235184,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2022-02,275660,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2022-03,393041,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2022-04,548015,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2022-05,609130,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2022-06,635148,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2022-07,703010,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2022-08,723341,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2022-09,676260,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2022-10,598807,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2022-11,410322,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2022-12,428765,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2023-01,398384,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2023-02,340959,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2023-03,404009,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2023-04,571556,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2023-05,624826,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2023-06,662175,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBD,TOT,TOTAL,2023-07,731924,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBP,TOT,TOTAL,2019-01,42818,
ESTAT:AVIA_PAOA(1.0),08/11/23 23:00:00,M,PAS,PAS_CRD,IT_LIBP,TOT,TOTAL,2019-02,40435,
